id,genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0AdxoxyZkcVvVosf8pXNe3,progressive bluegrass,While Waiting,https://p.scdn.co/mp3-preview/f1d57291fa408b388552b20928c989c0a0d831e6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/While Waiting.mp3,While Waiting.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,"Shouted, Written Down & Quoted",2016-09-23,0.497,0.456,4,-9.348,1,0.0266,0.771,0.000273,0.116,0.399,104.487
2TK6zoXGNckEJXRZllGbO6,progressive bluegrass,Footprints in the Snow - Live,https://p.scdn.co/mp3-preview/28d0d336c4cb6f258121e6e524890c7521d9aecc?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Footprints in the Snow - Live.mp3,Footprints in the Snow - Live.mp3,Flatt & Scruggs,spotify:artist:1iNNWK8bYjc5EK0waLk1J1,At Carnegie Hall! (Expanded Edition),2013-11-12,0.618,0.557,0,-10.805,1,0.126,0.548,0.000164,0.701,0.905,113.627
370OyIe9lHnWCOizP7Sdzd,progressive bluegrass,Doing My Time - Original,https://p.scdn.co/mp3-preview/8fee992cf2048f659ff7142f752ff23bbd1e1a9b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Doing My Time - Original.mp3,Doing My Time - Original.mp3,Flatt & Scruggs,spotify:artist:1iNNWK8bYjc5EK0waLk1J1,The Best From The Foggy Mountains (Original),2009-01-01,0.582,0.551,5,-10.247,1,0.0312,0.863,0.277,0.331,0.831,108.635
19Gjo7VwlWt0mBbHEwkoWF,progressive bluegrass,Jolly Hockeysticks,https://p.scdn.co/mp3-preview/03c65e5b1c176783c31dd82828eeeed295d6dd66?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Jolly Hockeysticks.mp3,Jolly Hockeysticks.mp3,The Greencards,spotify:artist:5aC3wjbpR5fL6qBGlM2u7S,Movin' On,2004,0.627,0.603,7,-8.669,0,0.0294,0.848,0.756,0.367,0.869,139.496
6I67LhC9yXpwbRGKXvEJol,progressive bluegrass,Bluegrass Singing Man,https://p.scdn.co/mp3-preview/2f169e8bd304c63d3ca3f99b5a2cad52de44ddae?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Bluegrass Singing Man.mp3,Bluegrass Singing Man.mp3,Jimmy Martin,spotify:artist:5Xwgp3LVYzHtRnio8TbzWz,20 Greatest Hits,2005,0.646,0.608,7,-10.514,1,0.0381,0.191,0.000972,0.327,0.811,100.435
65F3s2C60cpELPCsyjTwFH,progressive bluegrass,Paddle the Torrens,https://p.scdn.co/mp3-preview/153da38340c27c18a615c81b6c28ab38f775d394?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Paddle the Torrens.mp3,Paddle the Torrens.mp3,The Greencards,spotify:artist:5aC3wjbpR5fL6qBGlM2u7S,Sweetheart of the Sun,2013-08-20,0.516,0.443,7,-11.675,1,0.0308,0.744,0.929,0.0813,0.716,98.053
5Tu8iwoMgiz3MQJui9OFt9,progressive bluegrass,Squirrel Hunters,https://p.scdn.co/mp3-preview/21a847ebe6a4413e1193570f27b253cd273b9fb2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Squirrel Hunters.mp3,Squirrel Hunters.mp3,Alison Brown,spotify:artist:01ts5a7R3WkeE2oKIouXEK,Rivers And Roads,2018-03-30,0.57,0.66,2,-9.035,1,0.032,0.712,0.597,0.132,0.763,127.054
4m0MxfIXvKBe3cATug1PUg,progressive bluegrass,Ring around the Moon,https://p.scdn.co/mp3-preview/6cee9b18b5f0b330e89cead6f1d714cd041d248a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Ring around the Moon.mp3,Ring around the Moon.mp3,Elephant Revival,spotify:artist:3OwOKwd5FsfOD5qlH2tnzs,Elephant Revival,2008-09-02,0.419,0.362,5,-9.383,1,0.0279,0.656,0.00943,0.0918,0.341,79.963
0uBR0TbY5U2sLjElO7dmpL,progressive bluegrass,Little Birdie,https://p.scdn.co/mp3-preview/5ab47f1c086996165f4ece5a1066f6c552e37a0d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Little Birdie.mp3,Little Birdie.mp3,The Stanley Brothers,spotify:artist:0qqGnmHBX2yVvCITRAvuRD,All Time Greatest Hits,2005,0.475,0.509,7,-12.049,1,0.0317,0.734,0.0075,0.208,0.825,167.968
4aYw85Yh9czQQ2zeNE8xoN,progressive bluegrass,Lovin' You,https://p.scdn.co/mp3-preview/283d7b02ed1aeb3ec1146ca5fd6fe37dfcd67b49?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Lovin' You.mp3,Lovin' You.mp3,Railroad Earth,spotify:artist:6ijT84fUReKCGYV3MjhB2y,Amen Corner,2008-06-10,0.567,0.616,9,-7.281,1,0.0281,0.773,0.137,0.0908,0.493,82.704
67bc0k8oAuIprA3X0xzWdQ,progressive bluegrass,Half Moon Rising,https://p.scdn.co/mp3-preview/7ccbf5b424d85727c1187aaf87615c90226cd58b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Half Moon Rising.mp3,Half Moon Rising.mp3,Yonder Mountain String Band,spotify:artist:1ReHC2jB2DGoPbMYhzuFuO,Elevation,1999-03-12,0.449,0.495,9,-8.82,1,0.0431,0.749,6.51e-06,0.371,0.676,198.017
0Pl3wxL33d3Tcb7dp2v25X,progressive bluegrass,Pauper's Cotillion,https://p.scdn.co/mp3-preview/a550ea53cdfdc966a9248296c9fbb44ad509334e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Pauper's Cotillion.mp3,Pauper's Cotillion.mp3,Stuart Duncan,spotify:artist:53pmIwVqcTM68qW6PVhjW2,Summer Solstice,1993-09-01,0.535,0.234,2,-16.698,0,0.0323,0.88,0.951,0.105,0.53,87.653
30oi6QmUscBBjJjbm9W7kD,progressive bluegrass,'Til The Right Time Comes Along - instrumental,https://p.scdn.co/mp3-preview/fdabc53cbafb585449b179ef5baeffe9e719ba12?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/'Til The Right Time Comes Along - instrumental.mp3,'Til The Right Time Comes Along - instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Old Time Gathering,2009-06-09,0.457,0.439,2,-11.086,1,0.031,0.853,0.976,0.107,0.843,90.615
3cGblMVSNAG6UgIsro3kQ0,progressive bluegrass,Take The Journey,https://p.scdn.co/mp3-preview/f82a01732453008ac1c5e9e0e4b0f63aec1d953f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Take The Journey.mp3,Take The Journey.mp3,Molly Tuttle,spotify:artist:4LX0KCPnH7gvxEbVXqXmAE,When You're Ready,2019-04-05,0.569,0.675,0,-8.012,0,0.0349,0.115,0.000965,0.236,0.384,121.705
7hF8MfLPj38b9EFYpQcUcy,progressive bluegrass,Old Barns,https://p.scdn.co/mp3-preview/fd05f578ee42e2b4c50f9960cc7852d54347c11c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Old Barns.mp3,Old Barns.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,Live At Bells,2007-01-01,0.564,0.665,9,-6.227,1,0.0274,0.417,0.00145,0.278,0.387,109.286
3spGkhIhKBYRZcC3crNiZz,progressive bluegrass,Pocahontas,https://p.scdn.co/mp3-preview/767c6bd9043e41dab60137690b869765d3d42cc8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Pocahontas.mp3,Pocahontas.mp3,Trampled by Turtles,spotify:artist:3GjVVVcFmUgEJEAAsbGkf4,Sigourney Fever,2019-12-06,0.566,0.585,9,-8.005,1,0.0312,0.385,3.64e-05,0.121,0.52,122.85
4G99iTXnz0f0PGvi2gfElz,progressive bluegrass,Wind In The Heather,https://p.scdn.co/mp3-preview/a4be409a6002b5c26146d91b40f501e6634e6abe?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Wind In The Heather.mp3,Wind In The Heather.mp3,Béla Fleck,spotify:artist:2ka8z2lwkcp13fG8Wyv3xU,Summer Solstice,1993-09-01,0.454,0.378,2,-15.304,1,0.0352,0.859,0.811,0.0909,0.713,103.977
54iqX2bkvXaBiYfTqxwHMd,progressive bluegrass,It's Rainin' Here This Morning,https://p.scdn.co/mp3-preview/ab1176b5a37483e02455c5054657dd18aef5bcfa?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/It's Rainin' Here This Morning.mp3,It's Rainin' Here This Morning.mp3,Jim Mills,spotify:artist:5IBZkNOf8VABrqLR8bhv0z,Bluegrass Instrumentals,2012-09-04,0.458,0.73,7,-10.59,1,0.0337,0.353,0.984,0.31,0.932,132.26
3kipE3F3ghfvZHPxDvbNQF,progressive bluegrass,Turmoil & Tinfoil,https://p.scdn.co/mp3-preview/c8e508f380d523d22f2e8ab4e6d47bd87880b357?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Turmoil & Tinfoil.mp3,Turmoil & Tinfoil.mp3,Billy Strings,spotify:artist:1ZN1c1qWEGZNX1pGeKCPpf,Turmoil & Tinfoil,2017-09-22,0.372,0.744,10,-8.103,0,0.0326,0.143,0.192,0.218,0.895,133.714
4AP9yUjSdMtaxqkGAOo2XQ,progressive bluegrass,Fair And Tender Ladies,https://p.scdn.co/mp3-preview/75e3d7162e0361a15ce9a32e795249959b6187d2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Fair And Tender Ladies.mp3,Fair And Tender Ladies.mp3,The Osborne Brothers,spotify:artist:6gM87haEMrst4Eqdobf98c,The Essential Osborne Brothers Collection,2001,0.601,0.382,1,-7.916,1,0.0255,0.72,0.000164,0.0924,0.473,110.132
63QzB2XsdnEy6thW9wxzMJ,progressive bluegrass,Bridal Veil Falls,https://p.scdn.co/mp3-preview/20575b08d5f92b06c1a15bf0de2e7edb25daf468?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Bridal Veil Falls.mp3,Bridal Veil Falls.mp3,Chris Thile,spotify:artist:1dyGPAYZZHHW6WIqwKN5QF,Instrumental Bluegrass - Mandolin,2012-09-04,0.529,0.489,7,-11.611,1,0.0316,0.679,0.895,0.103,0.857,101.078
54OrU4Etpyi5XZnAMyk5o8,progressive bluegrass,Tallahassee,https://p.scdn.co/mp3-preview/af8eb71171cf78f77105fd48144d115a74a1c4d7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Tallahassee.mp3,Tallahassee.mp3,Cherryholmes,spotify:artist:5kEVfWQGTw0rIDO2Jqq1ww,Cherryholmes,2005,0.51,0.876,4,-4.337,1,0.0342,0.311,0.941,0.0532,0.681,132.773
1CbzcBWdV6aBXBUUNVhiGm,progressive bluegrass,Rockets,https://p.scdn.co/mp3-preview/11f40de9d36238c61e1cd0c01cc8e7608d08eaa0?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Rockets.mp3,Rockets.mp3,The Infamous Stringdusters,spotify:artist:7yTltkMBvChBkA86Tz8WfW,Silver Sky,2012-03-13,0.527,0.576,4,-6.392,1,0.0286,0.233,5.58e-05,0.101,0.424,119.928
2PCJXFuZdJ5pAYvUSRnGyW,progressive bluegrass,The over Grown Waltz,https://p.scdn.co/mp3-preview/3602e9e42c71ec86dc5ee4ddad977aafadb33f35?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/The over Grown Waltz.mp3,The over Grown Waltz.mp3,Béla Fleck,spotify:artist:2ka8z2lwkcp13fG8Wyv3xU,"The Bluegrass Sessions: Tales From The Acoustic Planet, Vol. 2",1999-06-11,0.362,0.305,0,-14.98,1,0.0317,0.968,0.909,0.0927,0.683,165.063
1ap81IwnNa5QeuvMMnbZfu,progressive bluegrass,Trains I Missed,https://p.scdn.co/mp3-preview/f162af44edb14006d7a363d87dbfb86e8c1d6eb5?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Trains I Missed.mp3,Trains I Missed.mp3,Balsam Range,spotify:artist:18iUQdDfdsusFp9Qtt2NPU,Trains I Missed,2010-09-21,0.562,0.534,11,-8.125,1,0.0313,0.772,5.05e-05,0.126,0.504,93.12
1fXPLBEwpXXW8eUOca6nRt,progressive bluegrass,Railroad Earth,https://p.scdn.co/mp3-preview/22033ab8c3d9ee263ede2cff02e4c090a42e611d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Railroad Earth.mp3,Railroad Earth.mp3,Railroad Earth,spotify:artist:6ijT84fUReKCGYV3MjhB2y,Elko,2006,0.29,0.553,5,-7.159,1,0.0357,0.768,8.42e-05,0.837,0.344,172.298
7DgFctX12PC1yTHURlPrVe,progressive bluegrass,Sweeping,https://p.scdn.co/mp3-preview/3a6eb94f02fdfe9adecb1c6e1d7fbf26ddaebdc5?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Sweeping.mp3,Sweeping.mp3,The Devil Makes Three,spotify:artist:63knPlGzLHTNDf1J78Fvte,"Longjohns, Boots and a Belt",2004-10-01,0.685,0.667,9,-8.68,1,0.0366,0.34,0.0,0.199,0.948,128.699
2rrPQlivP17rTDAaRopUsE,progressive bluegrass,City Of New Orleans - Instrumental,https://p.scdn.co/mp3-preview/daee2b408448fff80c42452723191416cc9730ca?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/City Of New Orleans - Instrumental.mp3,City Of New Orleans - Instrumental.mp3,Stuart Duncan,spotify:artist:53pmIwVqcTM68qW6PVhjW2,Lonesome Whistle,2009-06-09,0.373,0.514,11,-10.784,0,0.0318,0.458,0.868,0.0983,0.775,114.479
44q8xuQy01uM9VzscSK5Va,progressive bluegrass,BT,https://p.scdn.co/mp3-preview/f88fe85385f7e460a6e382f7d9d40e5c55e308db?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/BT.mp3,BT.mp3,Mark O'Connor,spotify:artist:5zfaMrd5q4szVTxVYWuoDV,Short Trip Home,1999-07-30,0.669,0.403,5,-14.913,1,0.114,0.69,0.0373,0.0568,0.363,95.554
4DIVW9nJ9tGlCKps3oOOxs,progressive bluegrass,Everybody's Gonna Have a Wonderful Time up There,https://p.scdn.co/mp3-preview/07079009ab253e4e6cd2d0473c8d184753106e52?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Everybody's Gonna Have a Wonderful Time up There.mp3,Everybody's Gonna Have a Wonderful Time up There.mp3,IIIrd Tyme Out,spotify:artist:6c2LZQXir0uX3mYLC44V3U,Across the Miles,1994-07-26,0.548,0.127,8,-13.224,1,0.148,0.901,0.00169,0.0975,0.261,185.332
4I2puLVzKBQNyJvX2nbcW1,progressive bluegrass,Sunday Drive,https://p.scdn.co/mp3-preview/be2e3042e105ecdeec89a0f87ebba47ed6edbd98?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Sunday Drive.mp3,Sunday Drive.mp3,Michael Cleveland,spotify:artist:1l5b0hxCDTDF6cXYa3h5wk,Fiddler's Dream,2016-10-07,0.528,0.762,9,-7.974,1,0.0349,0.508,0.902,0.0534,0.918,134.082
2Du6IbzikdqDOSYLJQwT12,progressive bluegrass,The Ballad of Jed Clampett (with The Foggy Mountain Boys),https://p.scdn.co/mp3-preview/e0396c3b64d2197bd80c3db6aec2405c8e3d3bc2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/The Ballad of Jed Clampett (with The Foggy Mountain Boys).mp3,The Ballad of Jed Clampett (with The Foggy Mountain Boys).mp3,Lester Flatt,spotify:artist:4UEb5ZsSyDWMAiBuOeKA6W,The Essential Lester Flatt & Earl Scruggs,2014-03-28,0.546,0.537,9,-11.833,1,0.0352,0.22,0.000152,0.375,0.941,136.951
3ZgGmi0Vn1QIkRCky6mBQ6,progressive bluegrass,French Creek / Burning Springs,https://p.scdn.co/mp3-preview/de63ff1950e4975f711f975ce053e90b98ae3d6e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/French Creek / Burning Springs.mp3,French Creek / Burning Springs.mp3,Tony Trischka,spotify:artist:1NjpWti9GnUtjjC2XV7UJK,Territory,2008-03-25,0.406,0.58,2,-10.713,1,0.039,0.834,0.952,0.0774,0.957,110.256
23fhcAnoaWgiYoJ8GGrWVC,progressive bluegrass,Nashville Rising,https://p.scdn.co/mp3-preview/95c1cbf42d175b1b5f88969031402452ee3d1d8e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Nashville Rising.mp3,Nashville Rising.mp3,Old Crow Medicine Show,spotify:artist:4DBi4EYXgiqbkxvWUXUzMi,Nashville Rising,2020-04-03,0.49,0.647,9,-8.013,1,0.031,0.544,0,0.34,0.799,153.232
4lbCvrwk9AWomYIz0LNJaA,progressive bluegrass,Cascades,https://p.scdn.co/mp3-preview/796331459c36494c093859e0cfa17e68e94f85ca?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Cascades.mp3,Cascades.mp3,Tim O'Brien,spotify:artist:2nJQCVut36kUzDfy3eUZCM,Summer Solstice,1993-09-01,0.384,0.451,4,-17.109,1,0.0302,0.684,0.801,0.093,0.735,120.432
6wsKiN9UOkOizsP0JOdzdq,progressive bluegrass,Macedonia,https://p.scdn.co/mp3-preview/3d94cab8f167e002cdf682cad488842d9da84137?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Macedonia.mp3,Macedonia.mp3,Mark O'Connor,spotify:artist:5zfaMrd5q4szVTxVYWuoDV,Jam Session,2010-04-13,0.509,0.591,2,-15.295,1,0.0377,0.729,0.461,0.775,0.832,125.975
7fdwZ9ShF56daUOBH02U7S,progressive bluegrass,Golden Embers,https://p.scdn.co/mp3-preview/6e8969d2358dbf8f1cdf30d77ef5392b7daeeddb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Golden Embers.mp3,Golden Embers.mp3,Mandolin Orange,spotify:artist:675tsBPpaZtqyiBwEf3ZEP,Tides of a Teardrop,2019-02-01,0.652,0.168,2,-16.26,1,0.0316,0.869,0.0056,0.113,0.318,119.033
44q8xuQy01uM9VzscSK5Va,progressive bluegrass,BT,https://p.scdn.co/mp3-preview/f88fe85385f7e460a6e382f7d9d40e5c55e308db?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/BT.mp3,BT.mp3,Mike Marshall,spotify:artist:2WJmZq6fEmecdQVd3s38jE,Short Trip Home,1999-07-30,0.669,0.403,5,-14.913,1,0.114,0.69,0.0373,0.0568,0.363,95.554
6mtJ9NK0YjqMDvSv15N1T1,progressive bluegrass,Merely Avoiding,https://p.scdn.co/mp3-preview/05aba07545a2cec40fab04024e3040dff1a342ec?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Merely Avoiding.mp3,Merely Avoiding.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,"Shouted, Written Down & Quoted",2016-09-23,0.505,0.703,9,-8.015,1,0.0315,0.567,0.00333,0.309,0.665,172.089
10X3uEpE3hMoQAxvuvEHMq,progressive bluegrass,Beating Around The Bush,https://p.scdn.co/mp3-preview/f25abec1759be6f69edf78b6b400e37fc18ee9bb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Beating Around The Bush.mp3,Beating Around The Bush.mp3,Bill Keith,spotify:artist:27ZRQw8IaAtWeQYacgnfDP,Beating Around The Bush,2006-04-27,0.505,0.534,9,-12.643,1,0.038,0.521,0.904,0.12,0.868,122.721
3xSdEH8yjB0hiCcj9CG0xR,progressive bluegrass,I'm On Fire,https://p.scdn.co/mp3-preview/da2a585ef76dc5b46bea1f66fe2b1ace8aa6e092?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/I'm On Fire.mp3,I'm On Fire.mp3,Town Mountain,spotify:artist:5cudslRGWg0GsXaN79Wifs,Heroes & Heretics,2008-10-16,0.47,0.391,5,-12.285,1,0.0307,0.394,0.0394,0.105,0.408,169.897
6MVWwC4zKmJssfWo2mBxpy,progressive bluegrass,On the Line,https://p.scdn.co/mp3-preview/213f705146dbdb01d1b68775357dbc095db2d8fd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/On the Line.mp3,On the Line.mp3,Billy Strings,spotify:artist:1ZN1c1qWEGZNX1pGeKCPpf,Turmoil & Tinfoil,2017-09-22,0.499,0.826,1,-5.758,0,0.0374,0.226,0.000125,0.129,0.83,150.614
1TdoQ1M0HwZGVeIkCI677Y,progressive bluegrass,Against The Days,https://p.scdn.co/mp3-preview/4ef6c9350e20ee9384d2e5eea3bdc4d162fb4bdb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Against The Days.mp3,Against The Days.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,All Access: Volume One,2010-02-09,0.483,0.623,0,-9.299,1,0.0293,0.475,0.000273,0.789,0.764,109.821
6ybEb2T8DhIR2K3DpEvpTe,progressive bluegrass,Redbird,https://p.scdn.co/mp3-preview/9937a9dfad5b909995897e8fbd1d9910141a8812?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Redbird.mp3,Redbird.mp3,Cadillac Sky,spotify:artist:1jilau5qTNCuJlWaA7t4x8,Blind Man Walking,2006,0.457,0.638,0,-8.111,0,0.0292,0.268,4.27e-05,0.119,0.589,164.037
7sZM9DT8wNgISbKVOr6NLc,progressive bluegrass,Tuesday Letter,https://p.scdn.co/mp3-preview/4bbb8250c36a6701ca9465f3a38c1f51823bf9cd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Tuesday Letter.mp3,Tuesday Letter.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,Tuesday Letter,2006-01-01,0.624,0.606,2,-9.054,1,0.0249,0.213,0.0154,0.105,0.842,104.817
5BSxcNNPzq6qiRQUYNrewt,progressive bluegrass,Simple Tune - instrumental,https://p.scdn.co/mp3-preview/bd7ecb3b0ad06e153504a4b955668943a393eb85?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Simple Tune - instrumental.mp3,Simple Tune - instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Old Time Gathering,2009-06-09,0.466,0.166,2,-16.347,1,0.0319,0.866,0.841,0.107,0.169,139.276
3h4ZRO4FPpK53fOYLVZOxJ,progressive bluegrass,How Mountain Girls Can Love,https://p.scdn.co/mp3-preview/51c72598edbec8d6d2ca53c23c435c937556b332?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/How Mountain Girls Can Love.mp3,How Mountain Girls Can Love.mp3,The Stanley Brothers,spotify:artist:0qqGnmHBX2yVvCITRAvuRD,The Stanley Brothers And The Clinch Mountain Boys,2005,0.432,0.661,9,-9.35,1,0.0318,0.132,0.000148,0.308,0.816,158.591
4l0US6aOMAODTa7kauy7df,progressive bluegrass,Run To Heaven,https://p.scdn.co/mp3-preview/b976e84f334e3a844e5295f47052f28cf8623f80?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Run To Heaven.mp3,Run To Heaven.mp3,Aoife O'Donovan,spotify:artist:1f3ubTd6eyxuy30ddDJQQa,Ladies & Gentlemen,2016-02-05,0.537,0.524,0,-7.657,1,0.027,0.653,0.00122,0.137,0.65,111.438
58WgjKldLmtSIccBxVTy6x,progressive bluegrass,Hold On,https://p.scdn.co/mp3-preview/992845aa273d390b06c8decc53cecbb80ae8ea33?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Hold On.mp3,Hold On.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,"Shouted, Written Down & Quoted",2016-09-23,0.472,0.524,2,-9.781,1,0.031,0.675,0.0601,0.155,0.916,118.95
3HqAL42mdJwmdjjUBh78ht,progressive bluegrass,Helpless,https://p.scdn.co/mp3-preview/b304afddd641dbfe73ac82a599a9c391258d0e5b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Helpless.mp3,Helpless.mp3,Old Crow Medicine Show,spotify:artist:4DBi4EYXgiqbkxvWUXUzMi,Helpless,2020-05-08,0.496,0.53,2,-6.027,1,0.0323,0.32,5.16e-06,0.151,0.33,118.049
7wOh8G72qdCG1iTa32891N,progressive bluegrass,Dixie Hoedown - Instrumental,https://p.scdn.co/mp3-preview/3daaf9cf6e7e15964f5276b732914637379d3891?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Dixie Hoedown - Instrumental.mp3,Dixie Hoedown - Instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Smoky Mountain Bluegrass Traditions,2009-06-09,0.559,0.57,7,-10.976,1,0.0375,0.643,0.853,0.2,0.946,123.717
6yoj5kc6gR0xZdjRv9l42F,progressive bluegrass,Let Her Go,https://p.scdn.co/mp3-preview/2565e2a676fc6f30da20eec503e97223785bebb8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Let Her Go.mp3,Let Her Go.mp3,The Travelin' McCourys,spotify:artist:68EkPt5iRraARf9QgW093I,The Travelin' Mccourys,2018-05-25,0.428,0.687,9,-7.454,1,0.031,0.647,0.000388,0.181,0.444,145.971
7hgQZKsEjshzKJOnoJhTXj,progressive bluegrass,Angel Band,https://p.scdn.co/mp3-preview/17e4e8a033cb6824dc7b5046cb924b53c81c6fb4?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Angel Band.mp3,Angel Band.mp3,Flatt & Scruggs,spotify:artist:1iNNWK8bYjc5EK0waLk1J1,Foggy Mountain Gospel,1951,0.548,0.313,10,-11.217,1,0.0274,0.692,1.34e-05,0.238,0.671,107.888
2iAigquppVkz0HVPvHP5DB,progressive bluegrass,Foolin' Around,https://p.scdn.co/mp3-preview/a865462a67f9ea49dfd4e17130688b2612b3c3ac?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Foolin' Around.mp3,Foolin' Around.mp3,Aubrey Haynie,spotify:artist:0z4IT2s3fD9BWMUE52fU9S,Instrumental Bluegrass - Fiddle,2012-09-04,0.703,0.462,5,-7.946,1,0.035,0.775,0.326,0.265,0.892,120.394
2VjV3PRfThNjqmQg2Y8g4j,progressive bluegrass,Ashokan Farewell,https://p.scdn.co/mp3-preview/4222c8dd7beb3b9e0bff36e487ebff41194c8bd8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Ashokan Farewell.mp3,Ashokan Farewell.mp3,Russ Barenberg,spotify:artist:1Stj7mbbJFkKGqasheXUVF,The Civil War (Original Soundtrack Recording),2005-07-19,0.184,0.0953,2,-18.573,1,0.0405,0.948,0.0371,0.102,0.197,85.296
5KJ3fHWmrS5S7z0dDDyW29,progressive bluegrass,Bad Penny,https://p.scdn.co/mp3-preview/8dc306d69344eb05b8aea2cd190adcc20f8920af?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Bad Penny.mp3,Bad Penny.mp3,Mipso,spotify:artist:5Bcrb5qQMVTEbJ43fdIS4A,Old Time Reverie,2015-10-02,0.655,0.572,2,-7.192,1,0.0368,0.743,6.03e-05,0.292,0.716,124.031
